OBJECTID,GNISID,NAME,CLASS,STATE,FIPSST,COUNTYNAME,FIPSCO,LATITUDE,LONGITUDE,ELEV_METER,ELEV_FEET,TOPOMAP,DATE_CREAT,DATE_EDITE
"129317",1313232.00000000000,Lanton,Populated Place,TN,"47",Maury,"119",35.69145830000,-86.94916970000,"198","650",Carters Creek,04/01/1990,
"117108",1303425.00000000000,Claylick,Populated Place,TN,"47",Dickson,"043",36.15866880000,-87.21695140000,"239","784",Harpeth Valley,05/19/1980,
"126022",1315843.00000000000,Rossview,Populated Place,TN,"47",Montgomery,"125",36.56060260000,-87.23500530000,"168","551",Sango,05/19/1980,
"114784",1313624.00000000000,Irene (historical),Populated Place,TN,"47",Shelby,"157",35.00592610000,-89.75952960000,"108","354",Germantown,07/01/1990,
"115989",1314405.00000000000,Tiger Tail,Populated Place,TN,"47",Dyer,"045",35.93618500000,-89.57979870000,"79","259",Knob Creek,05/19/1980,
"112460",1285883.00000000000,Grassy Creek,Populated Place,TN,"47",Polk,"139",35.00257940000,-84.43936980000,"468","1535",Ducktown,05/19/1980,
"116653",1328148.00000000000,Erwin,Populated Place,TN,"47",Unicoi,"171",36.14510820000,-82.41680550000,"509","1670",Erwin,05/19/1980,03/20/2008
"116112",1303090.00000000000,Charity Hill,Populated Place,TN,"47",Carter,"019",36.32927730000,-82.17929680000,"555","1821",Elizabethton,08/01/1991,
"115325",1314160.00000000000,Toqua (historical),Populated Place,TN,"47",Monroe,"123",35.56813510000,-84.17408000000,"246","807",Vonore,05/01/1989,
"116776",1308025.00000000000,Tara Estates,Populated Place,TN,"47",Blount,"009",35.77286190000,-83.91017940000,"299","981",Maryville,05/01/1989,
"147293",1641025.00000000000,New Victory,Populated Place,TN,"47",Washington,"179",36.22843920000,-82.51959070000,"515","1690",Telford,11/01/1991,
"116321",1326914.00000000000,Bunker Hill,Populated Place,TN,"47",Sullivan,"163",36.41982730000,-82.24902340000,"464","1522",Keenburg,05/19/1980,
"121067",1315156.00000000000,Greenland,Populated Place,TN,"47",Hawkins,"073",36.50259720000,-82.78655040000,"368","1207",Plum Grove,05/19/1980,
"148621",1640555.00000000000,Springfield Acres,Populated Place,TN,"47",Sullivan,"163",36.52288290000,-82.20818860000,"482","1581",Bristol,08/01/1991,
"111698",1275342.00000000000,Youngs Crossing,Populated Place,TN,"47",Madison,"113",35.73951370000,-88.84755940000,"107","351",Jackson North,05/19/1980,
"114661",1295054.00000000000,Mulberry,Populated Place,TN,"47",Lincoln,"103",35.21063670000,-86.46027100000,"227","745",Mulberry,05/19/1980,
"184339",2515282.00000000000,Clarks Mobile Home Park,Populated Place,TN,"47",Hamilton,"065",35.04416670000,-85.28861110000,"206","676",Chattanooga,12/19/2008,
"148289",1645146.00000000000,Dallas (historical),Populated Place,TN,"47",Hamilton,"065",35.19090430000,-85.13439900000,"206","676",Daisy,01/01/1990,
"126686",1312716.00000000000,Jeffery Acres,Populated Place,TN,"47",Hamilton,"065",35.19618110000,-85.20301250000,"241","791",Daisy,02/01/1990,
"147625",1639642.00000000000,Rocky Spring,Populated Place,TN,"47",Monroe,"123",35.48896550000,-84.33769910000,"285","935",Mount Vernon,05/19/1980,
"118079",1314642.00000000000,Beaver Hill,Populated Place,TN,"47",Overton,"133",36.23478530000,-85.29330250000,"341","1119",Monterey,05/19/1980,
"124030",1311774.00000000000,Ailor (historical),Populated Place,TN,"47",Union,"173",36.24258200000,-83.73351870000,"368","1207",Luttrell,10/01/1989,
"115116",1295684.00000000000,Newcastle,Populated Place,TN,"47",Hardeman,"069",35.22036280000,-89.17534430000,"164","538",Hickory Valley,05/19/1980,
"113333",1292025.00000000000,Longtown,Populated Place,TN,"47",Fayette,"047",35.34147370000,-89.51424250000,"103","338",Gallaway,05/19/1980,
"112362",1285165.00000000000,Garland,Populated Place,TN,"47",Tipton,"167",35.58841390000,-89.75258090000,"108","354",Gilt Edge,05/19/1980,03/20/2008
"149076",1647495.00000000000,Saint Peters,Populated Place,TN,"47",Haywood,"075",35.61730090000,-89.38729410000,"102","335",Turnpike,10/01/1989,
"127350",1312808.00000000000,Adams Grove,Populated Place,TN,"47",Wilson,"189",36.10728010000,-86.26554640000,"213","699",Vine,03/01/1990,07/10/2019
"121399",1311126.00000000000,Slate Springs,Populated Place,TN,"47",Cumberland,"035",36.03145730000,-84.97051050000,"574","1883",Fox Creek,09/01/1989,
"114120",1298415.00000000000,Powell Heights,Populated Place,TN,"47",Knox,"093",36.03924710000,-84.03019020000,"334","1096",Powell,05/19/1980,
"112792",1286093.00000000000,Green Hill,Populated Place,TN,"47",Wilson,"189",36.22283190000,-86.54943920000,"197","646",Hermitage,05/19/1980,03/20/2008
"110702",1280029.00000000000,Cedar Grove,Populated Place,TN,"47",Sumner,"165",36.34477140000,-86.44304880000,"155","509",Laguardo,05/19/1980,
"112030",1289132.00000000000,Ivy Point,Populated Place,TN,"47",Davidson,"037",36.34866160000,-86.79249790000,"283","928",Whites Creek,05/19/1980,
"112763",1291245.00000000000,Lick Skillet,Populated Place,TN,"47",Decatur,"039",35.49062910000,-88.20586960000,"161","528",Thurman,05/19/1980,
"114684",1299807.00000000000,Rockdale,Populated Place,TN,"47",Maury,"119",35.47118760000,-87.25640050000,"219","718",Summertown,05/19/1980,
"111512",1271102.00000000000,Spring Hill,Populated Place,TN,"47",Henderson,"077",35.68173600000,-88.56921910000,"170","558",Juno,05/19/1980,
"126755",1319262.00000000000,Carter Crossroads,Populated Place,TN,"47",Bedford,"003",35.66923480000,-86.52527100000,"236","774",Rover,11/01/1989,
"147725",1644138.00000000000,Tabor (historical),Populated Place,TN,"47",Roane,"145",35.72285070000,-84.63493700000,"260","853",Ten Mile,07/01/1989,
"127419",1312917.00000000000,Carriage Hills,Populated Place,TN,"47",Williamson,"187",35.95839590000,-86.77222150000,"228","748",Franklin,02/01/1990,
"114755",1313545.00000000000,New South Memphis,Populated Place,TN,"47",Shelby,"157",35.08675790000,-90.05675840000,"79","259",Southwest Memphis,04/01/1990,
"149053",1647458.00000000000,Mack,Populated Place,TN,"47",Lauderdale,"097",35.66896800000,-89.74369160000,"93","305",Fort Pillow,09/01/1989,
"112437",1285524.00000000000,Glenwood,Populated Place,TN,"47",Hamilton,"065",35.03701840000,-85.26717880000,"204","669",Chattanooga,05/19/1980,
"116676",1328398.00000000000,Hartford,Populated Place,TN,"47",Cocke,"029",35.81676460000,-83.14320660000,"385","1263",Hartford,05/19/1980,
"116350",1327361.00000000000,West Myers,Populated Place,TN,"47",Cocke,"029",35.93648790000,-83.08181920000,"328","1076",Neddy Mountain,05/19/1980,
"148644",1647153.00000000000,Houston Valley,Populated Place,TN,"47",Greene,"059",35.96815740000,-82.91931420000,"538","1765",Paint Rock,07/01/1989,
"147316",1643066.00000000000,Inman (historical),Populated Place,TN,"47",Cocke,"029",36.14537260000,-83.21794270000,"314","1030",Springvale,05/01/1989,
"118342",1314675.00000000000,Beulah,Populated Place,TN,"47",Greene,"059",36.14537400000,-83.14599530000,"323","1060",Springvale,05/19/1980,
"117678",1309205.00000000000,Maltsberger (historical),Populated Place,TN,"47",Greene,"059",36.31815760000,-82.71432170000,"475","1558",Jearoldstown,05/01/1989,
"147980",1640322.00000000000,East Park,Populated Place,TN,"47",Washington,"179",36.31482860000,-82.34263890000,"511","1676",Johnson City,08/01/1991,
"110771",1281022.00000000000,Colonial Heights,Populated Place,TN,"47",Sullivan,"163",36.48510240000,-82.50320350000,"438","1437",Sullivan Gardens,05/19/1980,03/20/2008
"114429",1294169.00000000000,Monoville,Populated Place,TN,"47",Smith,"159",36.30699810000,-85.97359800000,"148","486",Carthage,05/19/1980,
"119670",1314901.00000000000,Coxville,Populated Place,TN,"47",Crockett,"033",35.83312650000,-89.02562020000,"113","371",Alamo,05/19/1980,
"112099",1284270.00000000000,Finley,Populated Place,TN,"47",Dyer,"045",36.03590510000,-89.47979640000,"87","285",Dyersburg,05/19/1980,08/29/2019
"118004",1314553.00000000000,Yukon,Populated Place,TN,"47",Lincoln,"103",35.07480610000,-86.66583070000,"296","971",Taft,05/19/1980,
"118929",1310371.00000000000,Cole (historical),Populated Place,TN,"47",Giles,"055",35.20146920000,-87.09584360000,"206","676",Pulaski,07/01/1989,
"123583",1315442.00000000000,Lower Mill,Populated Place,TN,"47",Hamilton,"065",35.16784830000,-85.22190160000,"201","659",Daisy,05/19/1980,
"126168",1312550.00000000000,Red Bud,Populated Place,TN,"47",Williamson,"187",36.03811670000,-86.94833560000,"201","659",Bellevue,02/01/1990,
"120921",1311005.00000000000,Standingstone,Populated Place,TN,"47",Putnam,"141",36.15478610000,-85.28191370000,"552","1811",Monterey,09/01/1989,
"115686",1302878.00000000000,Harrison Addition,Populated Place,TN,"47",Cumberland,"035",35.95090110000,-85.01940120000,"573","1880",Crossville,08/01/1991,
"120927",1311019.00000000000,Town and Country Estates,Populated Place,TN,"47",Putnam,"141",36.12117310000,-85.50469820000,"323","1060",Burgess Falls,09/01/1989,
"114091",1297906.00000000000,Pleasant Ridge,Populated Place,TN,"47",Knox,"093",35.99146990000,-84.01352150000,"325","1066",Bearden,05/19/1980,
"119593",1310499.00000000000,Washington Hall (historical),Populated Place,TN,"47",Robertson,"147",36.52004520000,-87.00555570000,"188","617",Adams,08/01/1989,
"118365",1309443.00000000000,McLean (historical),Populated Place,TN,"47",Lewis,"101",35.47285280000,-87.58613100000,"207","679",Riverside,05/01/1989,
"114707",1300107.00000000000,Roseville,Populated Place,TN,"47",Bedford,"003",35.45785330000,-86.30165930000,"248","814",Normandy,05/19/1980,
"112076",1283988.00000000000,Fairview,Populated Place,TN,"47",Coffee,"031",35.43563260000,-86.22054670000,"335","1099",Normandy Lake,05/19/1980,
"111086",1282274.00000000000,Decatur Hills,Populated Place,TN,"47",Meigs,"121",35.53146050000,-84.80022270000,"283","928",Decatur,05/19/1980,
"118906",1310323.00000000000,Naola (historical),Populated Place,TN,"47",Coffee,"031",35.64062840000,-86.03332170000,"318","1043",Hollow Springs,07/01/1989,
"147702",1643629.00000000000,Red Hill,Populated Place,TN,"47",Cannon,"015",35.72701510000,-86.01804450000,"348","1142",Hollow Springs,06/01/1989,
"116699",1328690.00000000000,Licklog,Populated Place,TN,"47",Cocke,"029",35.86509750000,-83.16376450000,"687","2254",Hartford,05/19/1980,
"116914",1308102.00000000000,Briarcliff,Populated Place,TN,"47",Blount,"009",35.73202760000,-83.96657010000,"317","1040",Blockhouse,05/01/1989,
"117701",1309299.00000000000,Oak Hills,Populated Place,TN,"47",Greene,"059",36.15204690000,-82.80098480000,"483","1585",Greeneville,05/01/1989,
"148003",1640377.00000000000,Maison,Populated Place,TN,"47",Washington,"179",36.29038390000,-82.42236500000,"569","1867",Jonesborough,08/01/1991,
"118027",1314581.00000000000,Amis,Populated Place,TN,"47",Hawkins,"073",36.41842890000,-82.95238570000,"338","1109",Burem,05/19/1980,
"114406",1293898.00000000000,Milldale,Populated Place,TN,"47",Robertson,"147",36.59004390000,-86.76360790000,"184","604",Youngville,05/19/1980,03/20/2020
"110748",1280636.00000000000,Clayton,Populated Place,TN,"47",Obion,"131",36.45923050000,-89.23868010000,"120","394",Clayton,05/19/1980,
"120904",1310977.00000000000,Post Oak,Populated Place,TN,"47",Putnam,"141",36.21728260000,-85.47997460000,"353","1158",Cookeville East,09/01/1989,
"111535",1283276.00000000000,Eads,Populated Place,TN,"47",Shelby,"157",35.20453250000,-89.64924710000,"107","351",Eads,05/19/1980,
"148667",1647225.00000000000,Calvary,Populated Place,TN,"47",Dyer,"045",36.19229130000,-89.44924070000,"84","276",Miston,07/01/1989,
"148366",1647078.00000000000,Sulphur Springs,Populated Place,TN,"47",McNairy,"109",35.13230700000,-88.67949590000,"132","433",Rose Creek,06/01/1989,
"117363",1314496.00000000000,Westside,Populated Place,TN,"47",Giles,"055",35.18841410000,-87.21334790000,"303","994",Bodenham,05/19/1980,
"117578",1303970.00000000000,Sweetwater,Populated Place,TN,"47",Monroe,"123",35.60146360000,-84.46103940000,"279","915",Sweetwater,05/19/1980,04/15/2015
"128183",1313044.00000000000,Creekside,Populated Place,TN,"47",Rutherford,"149",35.91617520000,-86.55610510000,"174","571",Smyrna,03/01/1990,
"123560",1311678.00000000000,Mapleview Acres,Populated Place,TN,"47",Hamblen,"063",36.16564700000,-83.36267090000,"396","1299",Morristown,10/01/1989,
"124863",1311943.00000000000,Mims (historical),Populated Place,TN,"47",Sumner,"165",36.42421370000,-86.63055110000,"187","614",White House,11/01/1989,
"129511",1313398.00000000000,Dalemere,Populated Place,TN,"47",Davidson,"037",36.28283060000,-86.77222020000,"178","584",Whites Creek,03/01/1990,
"122226",1311506.00000000000,Hillview Estates,Populated Place,TN,"47",Montgomery,"125",36.50504840000,-87.28528470000,"156","512",Clarksville,11/01/1989,
"122232",1311518.00000000000,Lakeside Estates,Populated Place,TN,"47",Montgomery,"125",36.49004910000,-87.35334180000,"140","459",Excell,11/01/1989,
"150210",1647736.00000000000,Eagle Point Cabin Area,Populated Place,TN,"47",Roane,"145",35.76146090000,-84.73883010000,"279","915",Rockwood,05/19/1980,
"126185",1312571.00000000000,Traceview,Populated Place,TN,"47",Williamson,"187",35.90423150000,-86.99305910000,"216","709",Leipers Fork,02/01/1990,
"127734",1312963.00000000000,Saratoga,Populated Place,TN,"47",Williamson,"187",35.99311750000,-86.75472130000,"223","732",Franklin,02/01/1990,
"126191",1312578.00000000000,Williamson Estates,Populated Place,TN,"47",Williamson,"187",36.02506120000,-86.84722280000,"207","679",Oak Hill,02/01/1990,
"127396",1312884.00000000000,Settlers Knob,Populated Place,TN,"47",Wilson,"189",36.19616630000,-86.52749440000,"172","564",Hermitage,03/01/1990,
"112740",1290901.00000000000,Lebanon,Populated Place,TN,"47",Wilson,"189",36.20810980000,-86.29110240000,"161","528",Lebanon,05/19/1980,03/20/2008
"116058",1307815.00000000000,Hickory Hills,Populated Place,TN,"47",Bradley,"011",35.23729540000,-84.79605320000,"257","843",East Cleveland,04/01/1989,
"113473",1278133.00000000000,Boynton Valley,Populated Place,TN,"47",Coffee,"031",35.55757420000,-86.14443470000,"347","1138",Noah,05/19/1980,
"116227",1314424.00000000000,Trousdale,Populated Place,TN,"47",Warren,"177",35.66951630000,-85.93887520000,"304","997",Centertown,05/19/1980,
"124788",1315618.00000000000,Oak Grove,Populated Place,TN,"47",Warren,"177",35.69979350000,-85.96248730000,"305","1001",Centertown,05/19/1980,
"115465",1314316.00000000000,Sparkman,Populated Place,TN,"47",Van Buren,"175",35.80617770000,-85.51303220000,"281","922",Doyle,05/19/1980,
"117386",1314522.00000000000,Winesap,Populated Place,TN,"47",Bledsoe,"007",35.76812320000,-85.16551710000,"513","1683",Herbert Domain,05/19/1980,
"148272",1640456.00000000000,Wellington Park,Populated Place,TN,"47",Washington,"179",36.29371730000,-82.40819760000,"547","1795",Jonesborough,08/01/1991,
"116129",1303171.00000000000,Green Valley,Populated Place,TN,"47",Washington,"179",36.37788280000,-82.37291850000,"460","1509",Bluff City,08/01/1991,
"147608",1639463.00000000000,Pine Ridge,Populated Place,TN,"47",Polk,"139",35.13702290000,-84.31158810000,"508","1667",Farner,05/19/1980,
"119378",1314827.00000000000,Cherry Crossroads,Populated Place,TN,"47",Clay,"027",36.59311320000,-85.73247590000,"270","886",Union Hill,05/19/1980,
"41548",507615.00000000000,Bugtussle,Populated Place,KY,"21",Monroe,"171",36.62588780000,-85.87581240000,"259","850",Fountain Run,09/20/1979,
"118050",1314605.00000000000,Asbury,Populated Place,TN,"47",Pickett,"137",36.58145590000,-85.06661830000,"279","915",Moodyville,05/19/1980,
"111481",1270458.00000000000,Skyline Park,Populated Place,TN,"47",Hamilton,"065",35.14868300000,-85.32551540000,"594","1949",Fairmount,05/19/1980,
"114383",1293705.00000000000,Middle Valley Estates,Populated Place,TN,"47",Hamilton,"065",35.16729300000,-85.20273430000,"207","679",Daisy,05/19/1980,
"115640",1307767.00000000000,American Heritage,Populated Place,TN,"47",Bradley,"011",35.15646320000,-84.78188550000,"247","810",East Cleveland,04/01/1989,
"116722",1329035.00000000000,Notchy Creek,Populated Place,TN,"47",Monroe,"123",35.46535390000,-84.37158990000,"314","1030",Mount Vernon,05/19/1980,
"126285",1315885.00000000000,Seaton Spring,Populated Place,TN,"47",Sevier,"155",35.81148050000,-83.49572030000,"377","1237",Richardson Cove,05/19/1980,
"115047",1300436.00000000000,Saint James,Populated Place,TN,"47",Greene,"059",36.02843440000,-82.95292850000,"428","1404",Cedar Creek,05/19/1980,
"125452",1312296.00000000000,Homestead,Populated Place,TN,"47",Knox,"093",36.08563710000,-83.91102000000,"319","1047",Fountain City,12/01/1989,
"122132",1315311.00000000000,Kalida,Populated Place,TN,"47",Roane,"145",36.00285530000,-84.35714930000,"234","768",Windrock,05/19/1980,
"148690",1647343.00000000000,Chestnut Orchard,Populated Place,TN,"47",Robertson,"147",36.45254710000,-86.89138780000,"218","715",Springfield South,07/01/1989,
"122796",1311552.00000000000,Rushton,Populated Place,TN,"47",Montgomery,"125",36.52143690000,-87.26556200000,"149","489",Clarksville,11/01/1989,
"117555",1303775.00000000000,Springers Station,Populated Place,TN,"47",Lawrence,"099",35.13897000000,-87.38696320000,"290","951",Long Branch,05/19/1980,
"118883",1310098.00000000000,Stanley,Populated Place,TN,"47",Marion,"115",35.12257350000,-85.40385030000,"208","682",Wauhatchie,07/01/1989,
"127711",1312938.00000000000,Highgate,Populated Place,TN,"47",Williamson,"187",35.96561830000,-86.84194500000,"231","758",Franklin,02/01/1990,
"125550",1312461.00000000000,Beachville (historical),Populated Place,TN,"47",Williamson,"187",36.03950530000,-86.86944530000,"192","630",Oak Hill,02/01/1990,
"114801",1305550.00000000000,Burns,Populated Place,TN,"47",Dickson,"043",36.05339430000,-87.31251040000,"244","801",Burns,05/19/1980,03/20/2008
"112809",1286189.00000000000,Greenwood,Populated Place,TN,"47",Wilson,"189",36.14644530000,-86.23471280000,"183","600",Shop Springs,05/19/1980,
"111558",1283439.00000000000,Eastwood,Populated Place,TN,"47",Rutherford,"149",36.00645160000,-86.56666130000,"180","591",La Vergne,05/19/1980,
"128206",1313068.00000000000,Glenrose Park,Populated Place,TN,"47",Rutherford,"149",35.93284190000,-86.51277080000,"168","551",Smyrna,03/01/1990,
"113696",1292735.00000000000,Mars Hill,Populated Place,TN,"47",Lawrence,"099",35.26507990000,-87.28973800000,"293","961",Ethridge,05/19/1980,
"113032",1277447.00000000000,Bigbyville,Populated Place,TN,"47",Maury,"119",35.52062970000,-87.08000680000,"215","705",Columbia,05/19/1980,
